title,company_name,has_company_name,salary,has_salary,url,source,description,label,id
Дизайнер,ИП Ансар- Фарм 6131,1,"от 300 000 до 600 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132032602?hhtmFrom=vacancy_search_list,hh.kz,"компания, специализирующаяся на корпоративных подарках, брендированном мерче и текстильных продуктах, открывает вакансию дизайнера. мы ищем креативного и ответственного специалиста, который будет заниматься разработкой дизайна для продукции и рекламных материалов, а также работать с клиентами для создания уникальных и привлекательных решений под их запросы. требования: желание учиться и развиваться. креативность, ответственность и внимание к деталям. умение работать в графических редакторах (coreldraw, adobe photoshop). обязанности: разработка дизайна для продукции, упаковки и рекламных материалов. работа с клиентами, понимание их потребностей и создание уникальных решений. отработка новых заказов. согласование макетов и идей, доработка и реализация проектов. почему стоит работать с нами? развитие и карьерный рост: мы готовы вложиться в ваше развитие. наши сотрудники без опыта работы за год смогли увеличить свой доход до 2 млн тенге! молодой и дружный коллектив: у нас работают талантливые, энергичные люди, которые всегда готовы поддержать и помочь. тимбилдинги и активный отдых: регулярные мероприятия для сплочения команды — тимбилдинги, совместные обеды, корпоративы и многое другое! мы ищем человека, который не просто выполняет задачи, а топит за результат! нам нужен активный и целеустремленный человек, готовый идти к успеху, предлагать идеи и достигать высоких результатов. если ты хочешь развиваться, влиять на конечный результат и работать на результат, мы будем рады тебя видеть в нашей команде!",,356
Требуется менеджер по продажам,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-menedzher-po-prodazham-IDqLSLr.html,olx.kz,,,443
Бизнес-аналитик / BI-аналитик,ТОО VICI-KAZAKHSTAN,1,,0,https://almaty.hh.kz/vacancy/132101546?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: сбор, обработка и анализ данных из различных источников построение дашбордов и отчётов (финансы, продажи, расходы) анализ ключевых метрик: выручка, прибыль, маржинальность автоматизация отчётности поиск причин отклонений и подготовка рекомендаций требования: опыт работы аналитиком от 1 года уверенное владение microsoft excel опыт работы с microsoft power bi (обязательно) знание sql (желательно) аналитическое мышление и внимание к деталям понимание финансовых показателей (будет плюсом) будет плюсом: опыт визуализации данных работа с большими массивами данных знание python условия: работа в международной fmcg компании пятидневная рабочая неделя, с 08.00-17.00ч офис в центре города дмс - здоровье наших сотрудников это важно!",,119
Куратор студентов,ТОО ITSTEP Academy Astana,1,"от 200 000 до 400 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132102446?hhtmFrom=vacancy_search_list,hh.kz,"компьютерная академия шаг - крупнейшее учебное заведение в сфере информационных технологий с 1999 года. мы специализируемся в it-образовании для взрослых и детей. в казахстане шаг осуществляет свою деятельность в алматы, астане, караганде, атырау, шымкенте, актобе, костанае, актау, уральске, усть-каменогорске, темиртау. представьте работу, где ваша организованность и коммуникация напрямую помогают людям менять свою жизнь . мы ищем человека, который станет опорой для студентов на протяжении всего обучения — от первого дня занятий до защиты диплома. что будет входить в ваши задачи обязанности контроль посещаемости студентов, ежедневный мониторинг обзвон отсутствующих, фиксация причин пропусков работа со студентами «группы риска» (снижение посещаемости, негатив) первичный контакт: выявление проблем, удержание, передача информации руководству напоминание об оплате, фиксация договорённостей контроль видеоуроков и качества проведения занятий (по записям) ведение и контроль расписания (планирование на 5+ недель) анализ наполняемости групп, выявление слабых групп важно вы не принимаете управленческие решения основная задача — контроль, коммуникация и передача информации нам важно, чтобы вы умели структурировать и организовывать процессы легко работали в многозадачном режиме были ответственны и внимательны к деталям имели опыт работы с клиентами или студентами (будет плюсом) что вы получите 💰 доход: оклад 200.000 тг + kpi 📅 график: 5/2 с 10:00 до 19:00 (плавающие выходные) 📄 официальное трудоустройство по тк рк 🏢 комфортный офис в центре города 🤝 молодой и дружный коллектив",,320
Менеджер по работе с клиентами в аэропорту,ТОО Funsim international,1,"от 350 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132030090?hhtmFrom=vacancy_search_list,hh.kz,"🛫 funsim.kz — оставайтесь на связи в любой точке мира мы — сервис, который делает путешествия проще и комфортнее. помогаем пассажирам подключать интернет заранее, чтобы они оставались онлайн сразу после прилёта в любую страну мира. наши точки работают в аэропортах алматы и шымкента. сейчас мы приглашаем менеджеров по продажам в аэропорт шымкента , которые будут помогать путешественникам подключать esim перед вылетом. 📸 важно! при отклике, пожалуйста, прикрепите резюме с актуальным фото (деловой или нейтральный стиль). владеть русским и казахским свободно (обязательно) что предстоит делать: общаться с пассажирами перед вылетом и рассказывать про esim и тарифы помогать подключать интернет до вылета подбирать тариф под страну и длительность поездки оформлять подключения и вести учёт продаж создавать комфортную и доброжелательную атмосферу для клиентов что мы ожидаем: вы легко находите общий язык с людьми и любите общение свободно говорите на русском и казахском языках (обязательно) английский язык будет преимуществом вы аккуратны, вежливы и обладаете презентабельным внешним видом ответственны, внимательны к деталям и пунктуальны уверенно пользуетесь телефоном и пк опыт в продажах или клиентском сервисе будет плюсом 🕒 график работы: сменный график 2/2 детали графика и нагрузки обсуждаются на собеседовании индивидуально условия: место работы: аэропорт г. шымкент оклад: 250 000 ₸ «на руки» + бонусы от продаж премии на праздники и дни рождения официальное трудоустройство обучение с первого дня возможность карьерного роста 🌟 присоединяйтесь к funsim.kz помогайте путешественникам начинать поездку спокойно и оставаться на связи с первых минут ✈️",,335
Делопроизводитель,ТОО Астана Тазалык,1,443 520 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132177524?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: осуществляет работу по организационно-техническому обеспечению административно-распорядительной деятельности генерального директора товарищества; осуществляет оперативную связь со сторонними организациями и отдельными гражданами по вопросам текущей деятельности товарищества. принимает поступающую корреспонденцию на рассмотрение генерального директора товарищества, осуществляет обработку в соответствии с ее содержанием, после подписания передает в структурные подразделения; ведет делопроизводство, выполняет различные операции с применением компьютерной техники, предназначенной для сбора, обработки и представления информации при подготовке и принятии решений. следит за своевременным рассмотрением и представлением структурными подразделениями и конкретными исполнителями документов, передаваемых генеральному директору товарищества на подпись, обеспечивает их качественное их редактирование. организует проведение телефонных переговоров генерального директора товарищества, записывает в его отсутствие полученную информацию и доводит до его сведения ее содержание, передает и принимает информацию по приемно-переговорным устройствам (телефаксу и т.п.), а также телефонограммы, своевременно доводит до его сведения информацию, полученную по каналам связи. организует прием посетителей с соблюдением этики общения, содействует оперативности рассмотрения просьб и предложений работников товарищества. по поручению генерального директора товарищества и руководителя отдела кадрового и документационного обеспечения составляет письма, запросы, другие документы. выполняет работу по подготовке заседаний и совещаний, проводимых генеральным директором (сбор необходимых материалов, оповещение участников о времени и месте проведения, повестке дня, их регистрация). осуществляет работу по ведению архивного дела в товариществе. организует хранение и обеспечивает сохранность документов, поступивших в архив. принимает и регистрирует поступившие на хранение от структурных подразделений документы, законченные делопроизводством. участвует в разработке номенклатуры дел, проверяет правильность формирования и оформления при их передаче в архив. готовит сводные описи единиц постоянного и временного сроков хранения, а также акты для передачи документов на государственное хранение, на списание и уничтожение материалов, сроки хранения которых истекли. участвует в работе по экспертизе научной и практической ценности архивных документов выдает в соответствии с поступающими запросами архивные копии и документы, составляет необходимые справки на основе сведений, имеющихся в документах архива, подготавливает данные для составления отчетности о работе архива. требования: высшее или среднее специальное образование, знание архивного дела умение работать в сэд знание компьютерных программ условия: пятидневная рабочая неделя с 08:00 до 17:00 развозка своевременная выплата заработной платы обучение, развитие, корпоративные мероприятия",,30
Водитель-курьер на авто компании в Яндекс Еду. (Заработок до 700 000₸),,0,,0,https://vezunchikpro.olx.kz/home/,olx.kz,,,616
Требует продавец,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuet-prodavets-IDqFVh2.html,olx.kz,,,583
Менеджер по закупкам и снабжению,ЧК Central Asia International Holding Group Ltd.,1,"от 500 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132079594?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: установить контакты с китайскими заводами-изготовителями и определить возможность экспорта продукции из кнр в республику казахстан. организовать создание компании по таможенному оформлению в рк и кнр, включая сопровождение и подготовку необходимого пакета документов для таможенного оформления в обеих странах. предоставить окончательную ценовую котировку на поставляемую продукцию с учетом всех расходов (производство, логистика, таможенное оформление и прочие затраты). требования: знание таможенного законодательства рк и еаэс (таможенный кодекс еаэс, нормативные акты рк). опыт взаимодействия с таможенными органами рк и кнр. навыки классификации товаров по тн вэд (hs code). опыт расчета таможенных платежей (пошлины, ндс, сборы). понимание процедур импорта/экспорта, транзита и таможенного склада. опыт подготовки и проверки внешнеэкономических контрактов и инвойсов. знание incoterms (exw, fob, cif и др.). опыт работы с логистическими компаниями и международной доставкой (кнр–рк). навыки работы с китайскими поставщиками (переписка, согласование условий, контроль производства). умение вести полный цикл вэд-сделки (от закупа до растаможки и доставки). знание китайского/английского языка (желательно). опыт минимизации таможенных рисков и оптимизации затрат. знание программного обеспечения, используемого для таможенного оформления в республике казахстан. опыт поставок товаров и/или оформления таможенных деклараций для казахстанских компаний. условия: режим работы 5/2 оформление по тк рк",,228
Бренд шеф повар в сеть ресторанов,ТОО TH CONSULTING KAZAKHSTAN (ТИЭЙЧ КОНСАЛТИНГ КАЗАХСТАН),1,,0,https://almaty.hh.kz/vacancy/132154204?hhtmFrom=vacancy_search_list,hh.kz,"в сеть ресторанов в астане и области (форматы fast food, regular food); обязанности: формировать и развивать концепцию кухни сети; — отвечать за вкус, качество и стабильность продукта во всех точках; — разрабатывать и обновлять меню; разработка и доработка блюд: рецептуры, технологические карты, стандарты; доведение продукта до стабильного результата в масштабе (вкус / скорость / себестоимость); — адаптация блюд под поток и операционные ограничения кухни; — внедрять технологические карты и стандарты приготовления; — контролировать соблюдение стандартов на кухнях; — участвовать в запуске новых точек и сопровождать открытия; — обучать и развивать команду шефов и поваров; — работать с фудкостом, оптимизацией и эффективностью кухни; — взаимодействовать с операционным блоком и влиять на результат сети; требования: опыт бренд-шефом / шеф-поваром в сетевых проектах; — обязателен опыт технолога / разработки продукта; — понимание, как продукт ведет себя в масштабе (не один ресторан); — умение быстро запускать и дорабатывать продукт; — практичность и фокус на внедрении; — понимание экономики кухни: фудкост, списания, маржинальность; — сильные управленческие навыки; условия: оформление по тк рк; работа в динамичной системе; конкурентная заработная плата (оклад + kpi); корпоративные бонусы; командировки по регионам присутствия",,328
Делопроизводитель,ТОО КАЗАХСТАНСКИЙ МЕЖДУНАРОДНЫЙ КОЛЛЕДЖ,1,от 300 000 до 350 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132091135?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: контроль передачи служебных документов; обеспечение сохранности входящей и исходящей документации; формирование документов и дел в соответствии с установленными требованиями; подготовка и оформление документов; учет, регистрация и обработка корреспонденции. требования: опыт работы в сфере делопроизводства от 1 до 3 лет ; высокий уровень профессионализма и ответственности; быстро обучаемость и умение работать с большим объемом информации; трудолюбие, аккуратность и внимательность к деталям. мы предлагаем: официальное трудоустройство согласно тк рк; фиксированный оклад ; удобный график работы 5/2 ; комфортное рабочее место и дружелюбный коллектив; обучение и поддержку на этапе адаптации;",,82
Повар универсал в отель,ТОО Building Resources,1,до 24 000 ₸ за месяц до вычета налогов,1,https://almaty.hh.kz/vacancy/132122845?hhtmFrom=vacancy_search_list,hh.kz,обязанности: четкое знание и соблюдение ттк работа по весам поддержание чистоты на рабочем месте соблюдение стандартов хранения и требований по маркировке бережное отношение к инвентарю и оборудованию кухни приготовление заготовок и и дальнейшее хранение требования: чистоплотность ответственность интерес к профессии и работе опыт работы поваром более 2 лет и выше умение работать в команде условия: работа в стабильной компании своевременная выплата зарплаты график работы 5/2 место работы г. астана кадыргали жалайри 8,,197
Оператор колл-центра в Кондитерский дом SAFIA,ТОО Safia Кондитерский дом (Safia Coffee & Bakery),1,"170 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131657310?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: приём и обработка входящих звонков. предоставление всей нужной информации о продукции и услугах нашей сети. работа с пожеланиями гостей, передача нужной информации в соответствующие отделы компании. требования: знание казахского и русского языков. грамотная и вежливая речь. главное, желание работать, всему остальному научим! условия: оплачиваемая стажировка при оформлении бесплатное обучение. официальное трудоустройство. график работы 6/1, с плавающими выходным. время работы: 1 смена с 08:00 до 16:00 2 смена с 16:00 до 23:00) зар.плата от 170 000 тенге вкусный обед и ужин. развозка",,334
Уборщица помещений в кафе,,0,,0,https://www.olx.kz/obyavlenie/rabota/uborschitsa-pomescheniy-v-kafe-IDqhf4e.html,olx.kz,,,534
Сиделка/Медсестра/Медбрат,ТОО ARCADA,1,"до 600 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132237280?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: 1. уход и помощь: 1.1. помощь в гигиенических процедурах 1.2. прогулки 1.3. смена одежды и белья 1.4. контроль питания и питьевого режима 2. медицинский контроль (по назначению врача): 2.1 контроль приема лекарств 2.2. измерение давления, температуры 2.3. наблюдение за состоянием здоровья 2.4. выполнение простых медицинских процедур (по назначению врача) 3. психологическая поддержка: 3.1. общение и сопровождение 3.2. создание спокойной обстановки 4. безопасность: 4.1. контроль состояния требования: 1. опыт и навыки опыт работы сиделкой или в уходе за пожилыми людьми от 3 лет и выше желателен опыт работы с людьми с когнитивными нарушениями (альцгеймер, деменция) навыки ухода: гигиена, кормление, сопровождение базовые знания по контролю состояния здоровья (давление, самочувствие) 2. личные качества терпение и стрессоустойчивость доброжелательность и уважительное отношение к пожилому человеку внимательность и аккуратность спокойствие в нестандартных ситуациях ответственность и пунктуальность 3. медицинские и физические требования отсутствие противопоказаний для ухода за пожилыми хорошая физическая подготовка (помощь при передвижении) желательно наличие медицинских навыков (не обязательно, но плюс) условия: график работы: график: 6/2 (6 рабочих дней, 2 выходных) продолжительность рабочего дня: 8 часов в день конкретное время работы: согласовывается (например, с 08:00 до 17:00, с 09:00 до 18:00) оплата: заработная плата: 600 000 в месяц, на руки. выплаты: 2 раза в месяц (по согласованию) формат работы работа без проживания место работы: на территории работодателя обязанности в рамках графика выполнение всех обязанностей сиделки в течение рабочего времени соблюдение режима дня подопечной передача информации родственникам по завершении смены",,383
Инструктор,ИП Веревочный парк БАМБУ,1,"от 8 000 ₸ за смену, до вычета налогов",1,https://almaty.hh.kz/vacancy/131835985?hhtmFrom=vacancy_search_list,hh.kz,"о компании : верёвочный парк «бамбу» — это активная зона отдыха, которая уже более 11 лет принимает гостей и дарит безопасные и яркие эмоции. парк специализируется на прохождении верёвочных трасс разного уровня сложности. на территории представлено 5 маршрутов, рассчитанных на разные возрастные категории и уровень подготовки — от самых маленьких детей (от 3 лет) до подростков и взрослых (30+). каждый маршрут отличается высотой, сложностью и типами препятствий, что позволяет каждому посетителю выбрать подходящий уровень. парк ориентирован на безопасность, развитие физической активности и получение позитивного опыта как для детей, так и для взрослых. обязанности: — проведение инструктажа перед прохождением полосы препятствий — сопровождение участников (взрослых и детей) во время прохождения — контроль безопасности на маршруте — помощь при возникновении сложностей на этапах — проверка снаряжения и оборудования требования: — ответственность и внимательность — физическая выносливость — коммуникабельность (нужно общаться с людьми, не молчать как npc) — быстрая обучаемость — пунктуальность условия: — сменный график — рабочее время: 10:00–19:00 — оплата: от 8000 тг за смену + бонусы — работа на свежем воздухе — обучение перед началом работы — оплачиваемая стажировка",,291
Требуются рабочие,,0,10 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-rabochie-IDqMtpb.html,olx.kz,,,513
Требуются люди на масло завод,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-lyudi-na-maslo-zavod-IDqLvF1.html,olx.kz,,,754
Яндекс таксопарк | Комфорт и Комфорт+ водитель | Работ в такси,,0,,0,https://www.olx.kz/obyavlenie/rabota/yandeks-taksopark-komfort-i-komfort-voditel-rabot-v-taksi-IDqzYda.html,olx.kz,,,673
Требуется автомойщики,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-avtomoyschiki-IDqDVUX.html,olx.kz,,,680
Нужен автомойщик,,0,,0,https://www.olx.kz/obyavlenie/rabota/nuzhen-avtomoyschik-IDqMbGK.html,olx.kz,,,451
Требуется администратор-уборщица (женщина) в баню (график 1/2),,0,2 700 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-administrator-uborschitsa-zhenschina-v-banyu-grafik-1-2-IDpVJLM.html,olx.kz,,,801
продавец-консультант в магазин строительных материалов.,,0,,0,https://www.olx.kz/obyavlenie/rabota/prodavets-konsultant-v-magazin-stroitelnyh-materialov-IDqKAX1.html,olx.kz,,,828
Требуется администратор,,0,45 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-administrator-IDqfL3g.html,olx.kz,,,728
Специалист службы технической поддержки,ТОО MAGNUM. Информационные технологии/Ақпараттық технологиялар,1,"364 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132232697?hhtmFrom=vacancy_search_list,hh.kz,"в нашей команде вам предстоит: заниматься обеспечением бесперебойной работы компьютеров, ноутбуков, весов, кассового оборудования, штрих сканеров, термотрансферных, лазерных, струйных принтеров, плоттеров; заниматься настройкой общесистемного и офисного программного обеспечения; выполнять функциональные обязанности поддержки пользователей; удаленно поддерживать пользователей; обеспечивать монтаж и поддержку работы скс. важно, чтобы у вас были: опыт работы с операционными системами (winxp, windows7, windows10); образование средне-техническое; умение использовать по назначению инструменты для монтажа и тестирования кабельных сетей. мы предлагаем: работу в компании №1 в казахстане на рынке розничного ритейла; з/п 280 000 на руки; 29 000 на оплату транспортных расходов возможность развиваться профессионально и строить карьеру; оформление в соответствии с тк рк; обучение в процессе работы; график работы 5/2 с 9:00 до 18:00; корпоративные скидки; место работы - верх.",,251
Менеджер проектов,АО Центр цифрового развития Национального Банка Казахстана,1,,0,https://almaty.hh.kz/vacancy/131685328?hhtmFrom=vacancy_search_list,hh.kz,"(декретное место) о вакансии центр цифрового развития — стратегический партнер цифровой трансформации финансового сектора казахстана. мы ищем менеджера проектов, который сможет эффективно управлять ит-проектами полного цикла, выстраивать взаимодействие между командами и обеспечивать качественную реализацию задач для системы национального банка рк. роль подойдет специалисту, который умеет держать фокус на результате, управлять рисками и работать в условиях многозадачности. вам предстоит: управлять полным циклом проектов: от инициации до завершения; координировать взаимодействие между бизнесом, заказчиком и командами разработки; уточнять и формализовывать требования совместно с заинтересованными сторонами; оценивать и управлять рисками (сроки / бюджет / качество); обеспечивать соблюдение сроков и контроль ключевых показателей проектов; организовывать эффективную коммуникацию между всеми участниками проекта; вести проектную документацию (тз, пими, пользовательская документация и др.); подготавливать регулярную отчетность и презентовать статус проектов руководству; осуществлять постоянный мониторинг хода проекта и своевременно реагировать на отклонения. мы ожидаем от вас: высшее образование (желательно в сфере ит); опыт управления ит-проектами от 3 лет; знание методологий управления проектами (waterfall, agile); понимание принципов работы ит-систем и их роли в бизнесе; навыки планирования, приоритизации и контроля задач; опыт работы с проектной и технической документацией; умение выстраивать коммуникацию и работать с разными стейкхолдерами; развитые лидерские качества и ответственность за результат; внимательность к деталям и способность работать в режиме многозадачности. будет преимуществом: ​​​​​​​​​​​​​​опыт работы в разработке по; опыт работы в государственных или квазигосударственных организациях; навыки разработки нормативных документов. мы предлагаем: участие в значимых ит-проектах для системы национального банка рк; возможность профессионального развития и обучения; дополнительные выплаты: премии к государственным и корпоративным праздникам; пособие к отпуску; годовой бонус. медицинское страхование.",,8
Требуется менеджер по продажам со знанием казахского языка,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-menedzher-po-prodazham-so-znaniem-kazahskogo-yazyka-IDqDjTg.html,olx.kz,,,708
Бариста в кофейню WEDRINK,ИП Dos trade,1,от 15 000 ₸ за смену на руки,1,https://almaty.hh.kz/vacancy/132215529?hhtmFrom=vacancy_search_list,hh.kz,"мы открываем новую кофейню wedrink и набираем команду бариста. ищем энергичных и дружелюбных людей, которые любят кофе и общение с гостями . условия 💰 от 15 000 ₸ за смену + бонусы ⏰ график 10:00 – 23:00 (2/2, 5/2, 3/4) 📚 обучение перед открытием ☕ бесплатный кофе на смене 📈 возможность роста до старшего бариста ❗️❗️ откликайтесь на вакансию обязательно с ответами на вопросы ниже 👇 ❗️❗️читайте внимательно ❗️❗️ опыт не обязателен — обучим перед открытием требования ✔ знание русского и казахского языка ✔ пунктуальность и ответственность ✔ аккуратность и чистоплотность ✔ дружелюбие и гостеприимство ✔ опрятный внешний вид о руководите: кофейню открывает руководитель с международным опытом работы в международных компаниях, проживавший долгое время в штатах в команде можно многому научиться — процессы будут выстроены четко, понятно и профессионально . мы собираем не просто сотрудников, а сильную команду, которая будет расти ❗️❗️ откликайтесь на вакансию обязательно с ответами на вопросы ниже — мы свяжемся с вами. 🚩отклики без ответов не будут рассмотрены 1️⃣ сколько вам лет?( обязательно ваше фото прикрепите❗️❗️, хотим видеть с кем ведем диалог, без фото анкета будет отклонена🚩) 2️⃣ где вы живёте (адрес точный, сколько времени вам добираться до точки работы) 3️⃣ есть ли опыт работы? если да — где? 4️⃣ работали ли раньше бариста? 5️⃣ знаете ли вы русский и казахский язык? 6️⃣ готовы ли работать смену 10:00–23:00 и какие дни недели ? 7️⃣ учитесь ли сейчас или работаете где-то ещё? 8️⃣ когда готовы начать работу? ( открытие планируется 18 апреля, мы уже набираем команду сейчас) 🛄 читайте внимательно все вопросы, и соблюдайте требования и вас ждет успех 🎉 ⚠️важно⚠️ если вас пригласили на собеседование- приходите во время в назначенное время! ✅мы ценим свое и ваше время",,156
Продавец-кассир,ТОО Punto (Пунто),1,"от 250 000 до 400 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131705932?hhtmFrom=vacancy_search_list,hh.kz,"ищем продавца-кассира / бариста мы — компания по производству итальянского мороженого. активно готовимся к новому сезону и расширяем команду. нам нужны активные, общительные и ответственные люди, которые хотят работать и расти вместе с нами. опыт работы не обязателен всему обучим : работе с мороженым, стандартам сервиса и навыкам бариста. если у вас уже есть опыт бариста предлагаем повышенную оплату. мы нацелены на долгосрочное сотрудничество. в сезон из действующих сотрудников будем формировать: * старших продавцов - с ответственностью за одну торговую точку * менеджеров - с курированием нескольких торговых точек для этих позиций предусмотрена повышенная оплата и дополнительные бонусы. что нужно делать: * принимать заказы и работать с кассой * общаться с гостями и создавать приятную атмосферу * поддерживать чистоту и порядок * принимать и проверять товар ⸻ что предлагаем: * комфортное рабочее место (тепло, кондиционер, санузел) * своевременные выплаты * бесплатное обучение * оплачиваемый проезд * оклад + бонусы * возможность карьерного роста ⸻ торговые точки: 📍 трц mega 📍 кошкарбаева, 2 📍 аль-фараби, 5 📍 акмешит, 1 📍 трц хан шатыр 📍 мамбетова 1(набережная) график работы с 10:00 до 23:00, также рассматриваем гибкий график работы ищем сотрудников на данные точки",,312
